Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region,Year,Month,DayOfWeek,Season
2023-02-07,James,Male,1395000,Pitre Buick-Pontiac-Gmc of Scottsdale,Audi,A6,Overhead Camshaft,Manual,Black,25500,99301-3882,SUV,6222226,Pasco,2023,2,1,Winter
2023-02-07,Jamir,Male,13500,Progressive Shippers Cooperative Association No,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,53546-9427,Sedan,7765314,Janesville,2023,2,1,Winter
2023-02-07,Aiden,Male,535000,Saab-Belle Dodge,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,60504-7114,Hatchback,7681130,Aurora,2023,2,1,Winter
2023-02-07,Alan,Male,560000,Scrivener Performance Engineering,Volvo,V70,DoubleÂ Overhead Camshaft,Auto,Black,39000,38701-8047,Passenger,7626898,Greenville,2023,2,1,Winter
2023-02-07,Albert,Male,860000,Star Enterprises Inc,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,99301-3882,SUV,6352111,Pasco,2023,2,1,Winter
2023-02-07,Alex,Male,802000,Suburban Ford,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26000,53546-9427,Hatchback,8733129,Janesville,2023,2,1,Winter
2023-02-07,William,Male,645000,Ryder Truck Rental and Leasing,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,06457-3834,Hardtop,8051521,Middletown,2023,2,1,Winter
2023-02-07,Penelope,Male,13500,Star Enterprises Inc,Audi,A6,Overhead Camshaft,Manual,Pale White,13000,99301-3882,SUV,7540120,Pasco,2023,2,1,Winter
2023-02-07,Perla,Male,13500,Suburban Ford,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,85000,53546-9427,Passenger,7947218,Janesville,2023,2,1,Winter
2023-02-07,Yehudah,Male,630000,Tri-State Mack Inc,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,14000,85257-3102,SUV,8776461,Scottsdale,2023,2,1,Winter
2023-02-07,Yida,Male,1690000,U-Haul CO,BMW,528i,Overhead Camshaft,Manual,Black,21000,78758-7841,SUV,6755098,Austin,2023,2,1,Winter
2023-02-07,Antoine,Male,730000,Enterprise Rent A Car,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,44001,60504-7114,Hardtop,7126309,Aurora,2023,2,1,Winter
2023-02-07,Yisrael,Male,610000,C & M Motors Inc,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Red,41000,60504-7114,Hatchback,8391622,Aurora,2023,2,1,Winter
2023-02-07,Lea,Male,730000,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Mustang,Overhead Camshaft,Manual,Red,25001,99301-3882,Hatchback,8320785,Aurora,2023,2,1,Winter
2023-02-07,Erica,Female,900000,Chrysler of Tri-Cities,Ford,Focus,Overhead Camshaft,Manual,Black,49001,99301-3882,Hardtop,8043691,Pasco,2023,2,1,Winter
2023-02-07,Esther,Female,600000,Clay Johnson Auto Sales,Cadillac,Seville,Overhead Camshaft,Manual,Black,44000,78758-7841,Hardtop,7749703,Austin,2023,2,1,Winter
2023-02-07,Evelyn,Male,13500,Enterprise Rent A Car,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Pale White,12000,60504-7114,Hardtop,6474537,Aurora,2023,2,1,Winter
2023-02-08,Jared,Female,520000,Rabun Used Car Sales,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39000,85257-3102,SUV,7704207,Scottsdale,2023,2,2,Winter
2023-02-08,Jasiah,Male,860000,Race Car Help,Nissan,Maxima,Overhead Camshaft,Manual,Red,16000,78758-7841,Sedan,7905341,Austin,2023,2,2,Winter
2023-02-08,Alexander,Male,800000,Tri-State Mack Inc,Honda,Accord,Overhead Camshaft,Manual,Black,43000,85257-3102,Sedan,7046207,Scottsdale,2023,2,2,Winter
2023-02-08,Ali,Male,854000,U-Haul CO,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,54000,78758-7841,Sedan,8607212,Austin,2023,2,2,Winter
2023-02-08,Raquel,Female,255000,U-Haul CO,Buick,Regal,Overhead Camshaft,Manual,Red,43000,78758-7841,Passenger,8818091,Austin,2023,2,2,Winter
2023-02-08,Rebecca,Male,2300000,Buddy Storbeck's Diesel Service Inc,Audi,A6,Overhead Camshaft,Manual,Black,25000,06457-3834,SUV,6346917,Middletown,2023,2,2,Winter
2023-02-08,Yisroel,Male,13500,Capitol KIA,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Red,22000,38701-8047,SUV,6785863,Greenville,2023,2,2,Winter
2023-02-08,Chloe,Female,13500,Iceberg Rentals,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,53546-9427,Hardtop,6161614,Janesville,2023,2,2,Winter
2023-02-08,Hippolyte,Male,13500,Ryder Truck Rental and Leasing,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,9001,06457-3834,SUV,7089092,Scottsdale,2023,2,2,Winter
2023-02-08,Nathan,Male,2300000,Saab-Belle Dodge,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,75001,60504-7114,Hatchback,8309118,Austin,2023,2,2,Winter
2023-02-09,Jason,Male,440000,Ryder Truck Rental and Leasing,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Red,15000,06457-3834,Hatchback,7689061,Middletown,2023,2,3,Winter
2023-02-09,Jayden,Male,860000,Saab-Belle Dodge,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,60504-7114,SUV,7843729,Aurora,2023,2,3,Winter
2023-02-09,Allen,Female,1220000,Buddy Storbeck's Diesel Service Inc,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Red,22000,06457-3834,SUV,6852640,Middletown,2023,2,3,Winter
2023-02-09,Alvin,Male,13500,C & M Motors Inc,Mercury,Grand Marquis,Overhead Camshaft,Manual,Red,71000,60504-7114,SUV,8603214,Aurora,2023,2,3,Winter
2023-02-09,Zachariah,Male,486000,Scrivener Performance Engineering,Volkswagen,Beetle,Overhead Camshaft,Manual,Red,21000,38701-8047,Hardtop,7338033,Greenville,2023,2,3,Winter
2023-02-09,Riley,Male,1600000,Capitol KIA,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24000,38701-8047,SUV,6931243,Greenville,2023,2,3,Winter
2023-02-09,Yitzchok,Female,13500,Chrysler Plymouth,Lexus,LS400,Overhead Camshaft,Manual,Black,69000,53546-9427,Sedan,6367932,Janesville,2023,2,3,Winter
2023-02-09,Yoel,Female,13500,Classic Chevy,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60000,85257-3102,Sedan,6932058,Scottsdale,2023,2,3,Winter
2023-02-09,Axel,Male,1790000,Scrivener Performance Engineering,Pontiac,Bonneville,Overhead Camshaft,Manual,Red,11001,38701-8047,Hatchback,6087578,Middletown,2023,2,3,Winter
2023-02-09,Amath,Female,13500,Star Enterprises Inc,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,26001,99301-3882,SUV,7882284,Aurora,2023,2,3,Winter
2023-02-11,Jaylen,Female,795000,Scrivener Performance Engineering,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Black,11000,38701-8047,Passenger,7333442,Greenville,2023,2,5,Winter
2023-02-11,Andrew,Male,1735000,Capitol KIA,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Pale White,17500,38701-8047,Sedan,7696937,Greenville,2023,2,5,Winter
2023-02-11,Zaire,Male,1035000,Suburban Ford,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Black,33500,53546-9427,Hardtop,6089986,Janesville,2023,2,5,Winter
2023-02-11,Yonah,Male,13500,Clay Johnson Auto Sales,Ford,Escort,Overhead Camshaft,Manual,Black,11000,78758-7841,Passenger,8537598,Austin,2023,2,5,Winter
2023-02-11,Grace,Male,13500,Suburban Ford,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Red,16001,53546-9427,SUV,8221718,Greenville,2023,2,5,Winter
2023-02-12,Jayson,Male,13500,Star Enterprises Inc,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,99301-3882,Hatchback,6605532,Pasco,2023,2,6,Winter
2023-02-12,Jelani,Female,815000,Suburban Ford,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,53546-9427,Sedan,7178121,Janesville,2023,2,6,Winter
2023-02-12,Tatiana,Male,13500,Progressive Shippers Cooperative Association No,Chevrolet,Malibu,Overhead Camshaft,Manual,Red,24000,53546-9427,Hardtop,6217766,Janesville,2023,2,6,Winter
2023-02-12,Anson,Male,904000,Chrysler Plymouth,Volvo,C70,Overhead Camshaft,Manual,Pale White,24000,53546-9427,Hatchback,7238916,Janesville,2023,2,6,Winter
2023-02-12,Rose,Female,1520000,Chrysler Plymouth,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19000,53546-9427,Passenger,7777467,Janesville,2023,2,6,Winter
2023-02-12,Roselyn,Male,13500,Classic Chevy,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Red,37000,85257-3102,SUV,7478839,Scottsdale,2023,2,6,Winter
2023-02-12,Yosef,Male,13500,Diehl Motor CO Inc,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Red,39000,06457-3834,Sedan,6860207,Middletown,2023,2,6,Winter
2023-02-12,Yousef,Male,588000,Enterprise Rent A Car,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,60504-7114,Hatchback,7189712,Aurora,2023,2,6,Winter
2023-02-12,Gabriella,Female,500000,Iceberg Rentals,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Red,21000,53546-9427,Hardtop,8866037,Janesville,2023,2,6,Winter
2023-02-12,Mattis,Female,13500,U-Haul CO,Toyota,Sienna,DoubleÂ Overhead Camshaft,Auto,Pale White,26001,78758-7841,Passenger,6584523,Janesville,2023,2,6,Winter
2023-02-13,Jeremiah,Male,835000,Tri-State Mack Inc,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,85257-3102,Hatchback,6224703,Scottsdale,2023,2,0,Winter
2023-02-13,Anthony,Male,500000,Classic Chevy,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,85257-3102,Passenger,8623253,Scottsdale,2023,2,0,Winter
2023-02-13,Ruby,Male,2115000,Clay Johnson Auto Sales,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17500,78758-7841,Passenger,6980660,Austin,2023,2,0,Winter
2023-02-13,Youssef,Female,1380000,Gartner Buick Hyundai Saab,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Pale White,38000,38701-8047,Sedan,7811940,Greenville,2023,2,0,Winter
2023-02-13,Hanna,Male,520000,Pitre Buick-Pontiac-Gmc of Scottsdale,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,99301-3882,Hardtop,8034219,Pasco,2023,2,0,Winter
2023-02-14,Jeremy,Male,705000,U-Haul CO,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Pale White,51000,78758-7841,Hatchback,7135284,Austin,2023,2,1,Winter
2023-02-14,Jermaine,Female,1050000,Progressive Shippers Cooperative Association No,Cadillac,Eldorado,Overhead Camshaft,Manual,Red,31000,53546-9427,Passenger,6887443,Janesville,2023,2,1,Winter
2023-02-14,Jesse,Male,800000,Rabun Used Car Sales,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,85257-3102,Hatchback,6816659,Scottsdale,2023,2,1,Winter
2023-02-14,Joel,Male,13500,Race Car Help,Volvo,S40,Overhead Camshaft,Manual,Red,17000,78758-7841,Sedan,6735913,Austin,2023,2,1,Winter
2023-02-14,John,Male,13500,Ryder Truck Rental and Leasing,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Red,57000,06457-3834,SUV,7292819,Middletown,2023,2,1,Winter
2023-02-14,Arjun,Male,1440000,Clay Johnson Auto Sales,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,78758-7841,Passenger,6689315,Austin,2023,2,1,Winter
2023-02-14,Aryan,Male,900000,Diehl Motor CO Inc,Chrysler,Cirrus,DoubleÂ Overhead Camshaft,Auto,Red,12000,06457-3834,Passenger,7436232,Middletown,2023,2,1,Winter
2023-02-14,Asher,Male,540000,Enterprise Rent A Car,Ford,Expedition,Overhead Camshaft,Manual,Red,22000,60504-7114,SUV,6834302,Aurora,2023,2,1,Winter
2023-02-14,Caitlin,Male,13500,Star Enterprises Inc,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,14000,99301-3882,Hardtop,7227870,Pasco,2023,2,1,Winter
2023-02-14,Hannah,Male,1400000,Progressive Shippers Cooperative Association No,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Black,12000,53546-9427,Hardtop,6261894,Janesville,2023,2,1,Winter
2023-02-14,Sabrina,Male,1700000,Diehl Motor CO Inc,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29000,06457-3834,Hatchback,7158473,Middletown,2023,2,1,Winter
2023-02-14,Sadie,Male,13500,Enterprise Rent A Car,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,60504-7114,Sedan,7412226,Aurora,2023,2,1,Winter
2023-02-14,Samantha,Male,13500,Gartner Buick Hyundai Saab,Toyota,Sienna,Overhead Camshaft,Manual,Black,27000,38701-8047,Passenger,6656188,Greenville,2023,2,1,Winter
2023-02-14,Sara,Male,1750000,Iceberg Rentals,Porsche,Boxter,Overhead Camshaft,Manual,Red,24000,53546-9427,SUV,6743358,Janesville,2023,2,1,Winter
2023-02-14,Zachary,Female,1185000,Hatfield Volkswagen,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,85500,99301-3882,Passenger,7551848,Pasco,2023,2,1,Winter
2023-02-14,Zalmen,Male,882000,Iceberg Rentals,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Black,60000,53546-9427,Hatchback,7550369,Janesville,2023,2,1,Winter
2023-02-14,Zev,Male,831000,McKinney Dodge Chrysler Jeep,Jaguar,S-Type,DoubleÂ Overhead Camshaft,Auto,Black,16000,85257-3102,Passenger,8724324,Scottsdale,2023,2,1,Winter
2023-02-14,Abigail,Male,2130000,Motor Vehicle Branch Office,Lexus,LS400,Overhead Camshaft,Manual,Black,69000,78758-7841,Sedan,8759417,Austin,2023,2,1,Winter
2023-02-14,Ada,Male,13500,Nebo Chevrolet,Dodge,Ram Wagon,Overhead Camshaft,Manual,Pale White,16000,06457-3834,Passenger,8000340,Middletown,2023,2,1,Winter
2023-02-14,Aurore,Male,820000,Rabun Used Car Sales,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,31001,85257-3102,Sedan,7850103,Austin,2023,2,1,Winter
2023-02-14,Lylou,Male,878000,Race Car Help,Lexus,LS400,Overhead Camshaft,Manual,Black,69001,78758-7841,Sedan,7065240,Middletown,2023,2,1,Winter
2023-02-14,Orlane,Male,1606000,Ryder Truck Rental and Leasing,Volvo,S80,Overhead Camshaft,Manual,Red,25601,06457-3834,Sedan,8317605,Aurora,2023,2,1,Winter
2023-02-14,Julie,Male,13500,Saab-Belle Dodge,Lincoln,Continental,Overhead Camshaft,Manual,Black,18001,60504-7114,Passenger,8515893,Greenville,2023,2,1,Winter
2023-02-14,Aorien,Male,1540000,Scrivener Performance Engineering,Lincoln,Continental,Overhead Camshaft,Manual,Black,18001,38701-8047,Passenger,8475470,Pasco,2023,2,1,Winter
2023-02-15,Jonathan,Male,880000,Saab-Belle Dodge,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,60504-7114,SUV,6386680,Aurora,2023,2,2,Winter
2023-02-15,Jordan,Male,1000000,Scrivener Performance Engineering,Acura,RL,Overhead Camshaft,Manual,Black,18000,38701-8047,SUV,6042237,Greenville,2023,2,2,Winter
2023-02-15,Ayaan,Male,600000,Iceberg Rentals,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,19000,53546-9427,Passenger,8815949,Janesville,2023,2,2,Winter
2023-02-15,Ayan,Male,401500,McKinney Dodge Chrysler Jeep,BMW,528i,Overhead Camshaft,Manual,Black,21500,85257-3102,SUV,6174375,Scottsdale,2023,2,2,Winter
2023-02-15,Sarah,Female,580000,McKinney Dodge Chrysler Jeep,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,85257-3102,Passenger,6731424,Scottsdale,2023,2,2,Winter
2023-02-15,Sarai,Male,967500,Motor Vehicle Branch Office,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Red,39500,78758-7841,Sedan,6647432,Austin,2023,2,2,Winter
2023-02-15,Aisha,Male,650000,New Castle Ford Lincoln Mercury,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Red,31000,60504-7114,Hatchback,7225992,Aurora,2023,2,2,Winter
2023-02-15,Aiza,Male,599000,Pars Auto Sales,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34000,38701-8047,Sedan,6824758,Greenville,2023,2,2,Winter
2023-02-15,Joy,Male,565000,Tri-State Mack Inc,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Red,12000,85257-3102,Hardtop,8425291,Austin,2023,2,2,Winter
2023-02-15,Margot,Male,1875000,Suburban Ford,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19501,53546-9427,Passenger,7748091,Scottsdale,2023,2,2,Winter
2023-02-16,Joseph,Male,754000,Star Enterprises Inc,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,99301-3882,Passenger,7942525,Pasco,2023,2,3,Winter
2023-02-16,Joshua,Male,13500,Suburban Ford,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,53546-9427,SUV,8483485,Janesville,2023,2,3,Winter
2023-02-16,Josiah,Male,916000,Tri-State Mack Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,85257-3102,Hatchback,7249821,Scottsdale,2023,2,3,Winter
2023-02-16,Julian,Male,590000,U-Haul CO,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000,78758-7841,SUV,8651704,Austin,2023,2,3,Winter
2023-02-16,Justice,Male,13500,Buddy Storbeck's Diesel Service Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000,06457-3834,Hatchback,6829571,Middletown,2023,2,3,Winter
2023-02-16,Justin,Male,575000,C & M Motors Inc,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54000,60504-7114,SUV,6503699,Aurora,2023,2,3,Winter
2023-02-16,Kaden,Male,1020000,Capitol KIA,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,38701-8047,Sedan,7549223,Greenville,2023,2,3,Winter
2023-02-16,Kai,Male,1510000,Chrysler of Tri-Cities,Dodge,Stratus,Overhead Camshaft,Manual,Red,37000,99301-3882,Hatchback,8560132,Pasco,2023,2,3,Winter
2023-02-16,Kaiden,Male,801000,Chrysler Plymouth,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13000,53546-9427,Passenger,6956442,Janesville,2023,2,3,Winter
2023-02-16,Helen,Male,1162500,Saab-Belle Dodge,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,57250,60504-7114,Hardtop,8639099,Aurora,2023,2,3,Winter
2023-02-16,Melanie,Male,740000,McKinney Dodge Chrysler Jeep,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Pale White,12000,85257-3102,Hardtop,8926161,Scottsdale,2023,2,3,Winter
2023-02-16,Benson,Male,1012000,New Castle Ford Lincoln Mercury,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20200,60504-7114,Hatchback,8905845,Aurora,2023,2,3,Winter
2023-02-16,Bowen,Male,565000,Pars Auto Sales,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,38701-8047,SUV,7783308,Greenville,2023,2,3,Winter
2023-02-16,Brandon,Male,502500,Pitre Buick-Pontiac-Gmc of Scottsdale,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,51500,99301-3882,Sedan,6100666,Pasco,2023,2,3,Winter
2023-02-16,Brayden,Male,1550000,Progressive Shippers Cooperative Association No,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,53546-9427,Sedan,8183963,Janesville,2023,2,3,Winter
2023-02-16,Brendan,Male,420000,Rabun Used Car Sales,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Red,19000,85257-3102,SUV,8732033,Scottsdale,2023,2,3,Winter
2023-02-16,Brian,Male,785000,Race Car Help,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,78758-7841,Hatchback,7907509,Austin,2023,2,3,Winter
2023-02-16,Melissa,Male,505000,New Castle Ford Lincoln Mercury,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Red,21000,60504-7114,Hardtop,8469887,Aurora,2023,2,3,Winter
2023-02-16,Sariah,Male,2077000,Nebo Chevrolet,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Red,24700,06457-3834,Hatchback,8822009,Middletown,2023,2,3,Winter
2023-02-16,Savanna,Female,1350000,Pars Auto Sales,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,38701-8047,SUV,7882139,Greenville,2023,2,3,Winter
2023-02-16,Adan,Male,840000,Chrysler Plymouth,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,53546-9427,Hardtop,7099466,Janesville,2023,2,3,Winter
2023-02-16,Scarlet,Male,411000,Progressive Shippers Cooperative Association No,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,53546-9427,SUV,7508206,Janesville,2023,2,3,Winter
2023-02-16,Scarlett,Male,1222000,Rabun Used Car Sales,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21200,85257-3102,Sedan,8344382,Scottsdale,2023,2,3,Winter
2023-02-16,Adrian,Male,800000,Diehl Motor CO Inc,Volvo,S70,Overhead Camshaft,Manual,Red,21000,06457-3834,Hardtop,8566808,Middletown,2023,2,3,Winter
2023-02-16,Serenity,Male,1550000,Ryder Truck Rental and Leasing,Subaru,Outback,Overhead Camshaft,Manual,Red,49000,06457-3834,SUV,8574506,Middletown,2023,2,3,Winter
2023-02-16,Gia,Male,1640000,Race Car Help,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,78758-7841,Hardtop,6884032,Austin,2023,2,3,Winter
2023-02-16,Aleena,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Red,14000,99301-3882,Sedan,6768765,Pasco,2023,2,3,Winter
2023-02-16,Alexa,Male,820000,Progressive Shippers Cooperative Association No,Ford,Expedition,Overhead Camshaft,Manual,Red,22000,53546-9427,SUV,8217805,Janesville,2023,2,3,Winter
2023-02-16,Alexandra,Female,2300000,Rabun Used Car Sales,Audi,A8,Overhead Camshaft,Manual,Red,13000,85257-3102,Passenger,7421741,Scottsdale,2023,2,3,Winter
2023-02-16,Alice,Female,1800000,Race Car Help,Cadillac,Eldorado,Overhead Camshaft,Manual,Red,37000,78758-7841,Passenger,8672339,Austin,2023,2,3,Winter
2023-02-16,Noemie,Male,570000,McKinney Dodge Chrysler Jeep,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Red,39001,85257-3102,Hardtop,6837246,Austin,2023,2,3,Winter
2023-02-16,Alisha,Male,13500,Saab-Belle Dodge,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,60504-7114,SUV,7145763,Aurora,2023,2,3,Winter
2023-02-16,Stefan,Female,587000,New Castle Ford Lincoln Mercury,Subaru,Forester,Overhead Camshaft,Manual,Red,26001,60504-7114,Hardtop,8358205,Aurora,2023,2,3,Winter
2023-02-16,Karina,Male,13500,Capitol KIA,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,38000,38701-8047,Hardtop,8579930,Greenville,2023,2,3,Winter
2023-02-16,Marius,Male,800000,U-Haul CO,Chevrolet,Lumina,Overhead Camshaft,Manual,Red,12001,78758-7841,Passenger,7177779,Middletown,2023,2,3,Winter
2023-02-16,Kate,Female,13500,Chrysler of Tri-Cities,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,99301-3882,Hardtop,7150312,Pasco,2023,2,3,Winter
2023-02-16,Younes,Male,826000,C & M Motors Inc,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Red,24001,60504-7114,Hatchback,7609014,Greenville,2023,2,3,Winter
2023-02-16,Maxime,Male,13500,Chrysler of Tri-Cities,Ford,Taurus,Overhead Camshaft,Manual,Black,69001,99301-3882,SUV,7897098,Janesville,2023,2,3,Winter
2023-02-16,Maeva,Female,560000,Chrysler Plymouth,Mercury,Grand Marquis,Overhead Camshaft,Manual,Red,71001,53546-9427,SUV,6044809,Scottsdale,2023,2,3,Winter
2023-02-16,Charlotte,Male,13500,Classic Chevy,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,85257-3102,Passenger,6288576,Austin,2023,2,3,Winter
2023-02-16,Hugo,Female,1200000,Clay Johnson Auto Sales,Nissan,Quest,DoubleÂ Overhead Camshaft,Auto,Pale White,32001,78758-7841,SUV,7911022,Middletown,2023,2,3,Winter
2023-02-19,Kaleb,Male,820000,Classic Chevy,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,85257-3102,Sedan,6078607,Scottsdale,2023,2,6,Winter
2023-02-19,Kamari,Male,370000,Clay Johnson Auto Sales,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,13000,78758-7841,SUV,6790712,Austin,2023,2,6,Winter
2023-02-19,Kameron,Male,13500,Diehl Motor CO Inc,Ford,Taurus,Overhead Camshaft,Manual,Black,43000,06457-3834,SUV,8300052,Middletown,2023,2,6,Winter
2023-02-19,Kayden,Male,1170000,Enterprise Rent A Car,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,60504-7114,Hatchback,6762789,Aurora,2023,2,6,Winter
2023-02-19,Keith,Male,13500,Gartner Buick Hyundai Saab,Porsche,Boxter,DoubleÂ Overhead Camshaft,Auto,Black,26000,38701-8047,SUV,8754307,Greenville,2023,2,6,Winter
2023-02-19,Caleb,Male,750000,Saab-Belle Dodge,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,60504-7114,Hatchback,6111439,Aurora,2023,2,6,Winter
2023-02-19,Calvin,Male,748888,Scrivener Performance Engineering,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Red,29880,38701-8047,Sedan,8332327,Greenville,2023,2,6,Winter
2023-02-19,Carson,Male,850000,Star Enterprises Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,99301-3882,SUV,8923951,Pasco,2023,2,6,Winter
2023-02-19,Carter,Female,13500,Suburban Ford,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,23000,53546-9427,SUV,8655889,Janesville,2023,2,6,Winter
2023-02-19,Charles,Male,490000,Tri-State Mack Inc,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,85257-3102,Passenger,7678979,Scottsdale,2023,2,6,Winter
2023-02-19,Shirley,Male,1660000,Scrivener Performance Engineering,Volvo,S80,Overhead Camshaft,Manual,Red,25001,38701-8047,Sedan,6187237,Greenville,2023,2,6,Winter
2023-02-19,Sienna,Male,2250000,Star Enterprises Inc,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,99301-3882,SUV,7012532,Pasco,2023,2,6,Winter
